Votes,Score,English_Name,Favourites_count,Popularity_ranking
13944,5,Fate/Zero,,72
5262,4,Fate/Zero,,72
1888,3,Fate/Zero,,72
992,2,Fate/Zero,,72
1726,1,Fate/Zero,,72
75072,10,Hataraku Maou-sama!,,66
160949,9,Hataraku Maou-sama!,,66
306811,8,Hataraku Maou-sama!,,66
235181,7,Hataraku Maou-sama!,,66
75669,6,Hataraku Maou-sama!,,66
26889,5,Hataraku Maou-sama!,,66
7576,4,Hataraku Maou-sama!,,66
2428,3,Hataraku Maou-sama!,,66
1052,2,Hataraku Maou-sama!,,66
1020,1,Hataraku Maou-sama!,,66
81206,10,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
135132,9,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
259484,8,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
239413,7,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
96507,6,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
41217,5,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
16427,4,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
7339,3,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
3664,2,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
2452,1,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
136040,10,JoJo no Kimyou na Bouken (TV),,64
185647,9,JoJo no Kimyou na Bouken (TV),,64
288683,8,JoJo no Kimyou na Bouken (TV),,64
216120,7,JoJo no Kimyou na Bouken (TV),,64
80392,6,JoJo no Kimyou na Bouken (TV),,64
29759,5,JoJo no Kimyou na Bouken (TV),,64
12105,4,JoJo no Kimyou na Bouken (TV),,64
4782,3,JoJo no Kimyou na Bouken (TV),,64
2789,2,JoJo no Kimyou na Bouken (TV),,64
4126,1,JoJo no Kimyou na Bouken (TV),,64
164685,10,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,57
302200,9,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,57
324465,8,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,57
125207,7,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,57
30946,6,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,57
11346,5,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,57
4232,4,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,57
1625,3,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,57
994,2,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,57
2210,1,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,57
112265,10,Overlord,,68
172982,9,Overlord,,68
279662,8,Overlord,,68
185967,7,Overlord,,68
63568,6,Overlord,,68
25941,5,Overlord,,68
11155,4,Overlord,,68
4682,3,Overlord,,68
2171,2,Overlord,,68
1957,1,Overlord,,68
140608,10,Clannad,,78
153735,9,Clannad,,78
184773,8,Clannad,,78
128196,7,Clannad,,78
56928,6,Clannad,,78
28662,5,Clannad,,78
13464,4,Clannad,,78
5876,3,Clannad,,78
3376,2,Clannad,,78
3656,1,Clannad,,78
92857,10,Durarara!!,,80
156875,9,Durarara!!,,80
196031,8,Durarara!!,,80
117139,7,Durarara!!,,80
42519,6,Durarara!!,,80
18587,5,Durarara!!,,80
6583,4,Durarara!!,,80
2189,3,Durarara!!,,80
1085,2,Durarara!!,,80
1211,1,Durarara!!,,80
118420,10,Noragami Aragoto,,76
214653,9,Noragami Aragoto,,76
287101,8,Noragami Aragoto,,76
152151,7,Noragami Aragoto,,76
44237,6,Noragami Aragoto,,76
15121,5,Noragami Aragoto,,76
4069,4,Noragami Aragoto,,76
1245,3,Noragami Aragoto,,76
590,2,Noragami Aragoto,,76
665,1,Noragami Aragoto,,76
148864,10,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
256488,9,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
307743,8,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
140994,7,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
39550,6,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
13700,5,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
4839,4,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
1810,3,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
1058,2,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
1356,1,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
138729,10,Bakemonogatari,,82
200742,9,Bakemonogatari,,82
195699,8,Bakemonogatari,,82
93697,7,Bakemonogatari,,82
33189,6,Bakemonogatari,,82
15184,5,Bakemonogatari,,82
7051,4,Bakemonogatari,,82
3282,3,Bakemonogatari,,82
1898,2,Bakemonogatari,,82
2741,1,Bakemonogatari,,82
125809,10,Black Clover,,67
148151,9,Black Clover,,67
194957,8,Black Clover,,67
137097,7,Black Clover,,67
55857,6,Black Clover,,67
30003,5,Black Clover,,67
16996,4,Black Clover,,67
8640,3,Black Clover,,67
5160,2,Black Clover,,67
6194,1,Black Clover,,67
117696,10,High School DxD,,81
101202,9,High School DxD,,81
184375,8,High School DxD,,81
209840,7,High School DxD,,81
109870,6,High School DxD,,81
56628,5,High School DxD,,81
28218,4,High School DxD,,81
14624,3,High School DxD,,81
8835,2,High School DxD,,81
9054,1,High School DxD,,81
134360,10,Tate no Yuusha no Nariagari,,70
203933,9,Tate no Yuusha no Nariagari,,70
273193,8,Tate no Yuusha no Nariagari,,70
162892,7,Tate no Yuusha no Nariagari,,70
59543,6,Tate no Yuusha no Nariagari,,70
26106,5,Tate no Yuusha no Nariagari,,70
12973,4,Tate no Yuusha no Nariagari,,70
6123,3,Tate no Yuusha no Nariagari,,70
3097,2,Tate no Yuusha no Nariagari,,70
3291,1,Tate no Yuusha no Nariagari,,70
102124,10,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,83
172225,9,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,83
271141,8,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,83
161843,7,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,83
48695,6,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,83
17621,5,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,83
6131,4,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,83
2471,3,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,83
1092,2,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,83
1399,1,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,83
60872,10,Kakegurui,10238,77
100392,9,Kakegurui,10238,77
214799,8,Kakegurui,10238,77
236903,7,Kakegurui,10238,77
115464,6,Kakegurui,10238,77
52456,5,Kakegurui,10238,77
25675,4,Kakegurui,10238,77
11324,3,Kakegurui,10238,77
6571,2,Kakegurui,10238,77
5748,1,Kakegurui,10238,77
73744,10,Chuunibyou demo Koi ga Shitai!,,88
123828,9,Chuunibyou demo Koi ga Shitai!,,88
228219,8,Chuunibyou demo Koi ga Shitai!,,88
187749,7,Chuunibyou demo Koi ga Shitai!,,88
69900,6,Chuunibyou demo Koi ga Shitai!,,88
27596,5,Chuunibyou demo Koi ga Shitai!,,88
9742,4,Chuunibyou demo Koi ga Shitai!,,88
3671,3,Chuunibyou demo Koi ga Shitai!,,88
1799,2,Chuunibyou demo Koi ga Shitai!,,88
1683,1,Chuunibyou demo Koi ga Shitai!,,88
213093,10,Haikyuu!! Second Season,,84
284613,9,Haikyuu!! Second Season,,84
245865,8,Haikyuu!! Second Season,,84
88275,7,Haikyuu!! Second Season,,84
19554,6,Haikyuu!! Second Season,,84
6279,5,Haikyuu!! Second Season,,84
1559,4,Haikyuu!! Second Season,,84
595,3,Haikyuu!! Second Season,,84
347,2,Haikyuu!! Second Season,,84
1352,1,Haikyuu!! Second Season,,84
184025,10,Ansatsu Kyoushitsu 2nd Season,,85
245813,9,Ansatsu Kyoushitsu 2nd Season,,85
230031,8,Ansatsu Kyoushitsu 2nd Season,,85
102631,7,Ansatsu Kyoushitsu 2nd Season,,85
29659,6,Ansatsu Kyoushitsu 2nd Season,,85
10407,5,Ansatsu Kyoushitsu 2nd Season,,85
3472,4,Ansatsu Kyoushitsu 2nd Season,,85
1199,3,Ansatsu Kyoushitsu 2nd Season,,85
639,2,Ansatsu Kyoushitsu 2nd Season,,85
1002,1,Ansatsu Kyoushitsu 2nd Season,,85
82656,10,Hyouka,,87
142141,9,Hyouka,,87
186546,8,Hyouka,,87
110623,7,Hyouka,,87
41114,6,Hyouka,,87
18007,5,Hyouka,,87
6557,4,Hyouka,,87
2188,3,Hyouka,,87
1212,2,Hyouka,,87
1252,1,Hyouka,,87
232994,10,Mob Psycho 100 II,30783,79
315003,9,Mob Psycho 100 II,30783,79
204812,8,Mob Psycho 100 II,30783,79
64160,7,Mob Psycho 100 II,30783,79
13867,6,Mob Psycho 100 II,30783,79
3934,5,Mob Psycho 100 II,30783,79
1121,4,Mob Psycho 100 II,30783,79
432,3,Mob Psycho 100 II,30783,79
248,2,Mob Psycho 100 II,30783,79
1408,1,Mob Psycho 100 II,30783,79
166583,10,Mahou Shoujo Madoka★Magica,,94
190070,9,Mahou Shoujo Madoka★Magica,,94
182047,8,Mahou Shoujo Madoka★Magica,,94
95176,7,Mahou Shoujo Madoka★Magica,,94
36012,6,Mahou Shoujo Madoka★Magica,,94
15958,5,Mahou Shoujo Madoka★Magica,,94
7270,4,Mahou Shoujo Madoka★Magica,,94
3097,3,Mahou Shoujo Madoka★Magica,,94
1806,2,Mahou Shoujo Madoka★Magica,,94
2591,1,Mahou Shoujo Madoka★Magica,,94
65648,10,Owari no Seraph,,90
94334,9,Owari no Seraph,,90
182855,8,Owari no Seraph,,90
188310,7,Owari no Seraph,,90
80189,6,Owari no Seraph,,90
34546,5,Owari no Seraph,,90
14013,4,Owari no Seraph,,90
5852,3,Owari no Seraph,,90
2592,2,Owari no Seraph,,90
2043,1,Owari no Seraph,,90
42651,10,Deadman Wonderland,6472,99
77981,9,Deadman Wonderland,6472,99
156319,8,Deadman Wonderland,6472,99
188498,7,Deadman Wonderland,6472,99
101082,6,Deadman Wonderland,6472,99
45427,5,Deadman Wonderland,6472,99
21809,4,Deadman Wonderland,6472,99
9002,3,Deadman Wonderland,6472,99
4328,2,Deadman Wonderland,6472,99
2635,1,Deadman Wonderland,6472,99
109523,10,Sakura-sou no Pet na Kanojo,,97
159755,9,Sakura-sou no Pet na Kanojo,,97
197638,8,Sakura-sou no Pet na Kanojo,,97
122695,7,Sakura-sou no Pet na Kanojo,,97
45573,6,Sakura-sou no Pet na Kanojo,,97
19338,5,Sakura-sou no Pet na Kanojo,,97
7439,4,Sakura-sou no Pet na Kanojo,,97
2937,3,Sakura-sou no Pet na Kanojo,,97
1375,2,Sakura-sou no Pet na Kanojo,,97
1451,1,Sakura-sou no Pet na Kanojo,,97
73158,10,Guilty Crown,16715,101
92328,9,Guilty Crown,16715,101
143444,8,Guilty Crown,16715,101
141385,7,Guilty Crown,16715,101
75405,6,Guilty Crown,16715,101
38486,5,Guilty Crown,16715,101
23003,4,Guilty Crown,16715,101
10398,3,Guilty Crown,16715,101
5465,2,Guilty Crown,16715,101
4438,1,Guilty Crown,16715,101
117383,10,Kaichou wa Maid-sama!,,100
144466,9,Kaichou wa Maid-sama!,,100
194463,8,Kaichou wa Maid-sama!,,100
136742,7,Kaichou wa Maid-sama!,,100
52396,6,Kaichou wa Maid-sama!,,100
22888,5,Kaichou wa Maid-sama!,,100
8179,4,Kaichou wa Maid-sama!,,100
3224,3,Kaichou wa Maid-sama!,,100
1645,2,Kaichou wa Maid-sama!,,100
1621,1,Kaichou wa Maid-sama!,,100
173079,10,Made in Abyss,,91
227058,9,Made in Abyss,,91
162076,8,Made in Abyss,,91
61587,7,Made in Abyss,,91
18468,6,Made in Abyss,,91
7261,5,Made in Abyss,,91
3073,4,Made in Abyss,,91
1378,3,Made in Abyss,,91
789,2,Made in Abyss,,91
1496,1,Made in Abyss,,91
263410,10,Howl no Ugoku Shiro,,95
231138,9,Howl no Ugoku Shiro,,95
194607,8,Howl no Ugoku Shiro,,95
89397,7,Howl no Ugoku Shiro,,95
26845,6,Howl no Ugoku Shiro,,95
9215,5,Howl no Ugoku Shiro,,95
3301,4,Howl no Ugoku Shiro,,95
1110,3,Howl no Ugoku Shiro,,95
543,2,Howl no Ugoku Shiro,,95
869,1,Howl no Ugoku Shiro,,95
131384,10,Samurai Champloo,,102
182870,9,Samurai Champloo,,102
165352,8,Samurai Champloo,,102
77325,7,Samurai Champloo,,102
22047,6,Samurai Champloo,,102
8027,5,Samurai Champloo,,102
2449,4,Samurai Champloo,,102
1030,3,Samurai Champloo,,102
466,2,Samurai Champloo,,102
1081,1,Samurai Champloo,,102
181739,10,Dragon Ball Z,34627,104
160873,9,Dragon Ball Z,34627,104
204643,8,Dragon Ball Z,34627,104
148487,7,Dragon Ball Z,34627,104
55469,6,Dragon Ball Z,34627,104
22510,5,Dragon Ball Z,34627,104
6976,4,Dragon Ball Z,34627,104
2642,3,Dragon Ball Z,34627,104
1381,2,Dragon Ball Z,34627,104
2302,1,Dragon Ball Z,34627,104
119461,10,Tensei shitara Slime Datta Ken,,89
182619,9,Tensei shitara Slime Datta Ken,,89
251095,8,Tensei shitara Slime Datta Ken,,89
137693,7,Tensei shitara Slime Datta Ken,,89
42252,6,Tensei shitara Slime Datta Ken,,89
16659,5,Tensei shitara Slime Datta Ken,,89
6383,4,Tensei shitara Slime Datta Ken,,89
2653,3,Tensei shitara Slime Datta Ken,,89
1171,2,Tensei shitara Slime Datta Ken,,89
1692,1,Tensei shitara Slime Datta Ken,,89
284579,10,Clannad: After Story,,107
157133,9,Clannad: After Story,,107
96504,8,Clannad: After Story,,107
45883,7,Clannad: After Story,,107
18662,6,Clannad: After Story,,107
9001,5,Clannad: After Story,,107
4604,4,Clannad: After Story,,107
2106,3,Clannad: After Story,,107
1562,2,Clannad: After Story,,107
3202,1,Clannad: After Story,,107
70455,10,Bungou Stray Dogs,,92
105267,9,Bungou Stray Dogs,,92
201584,8,Bungou Stray Dogs,,92
158757,7,Bungou Stray Dogs,,92
49404,6,Bungou Stray Dogs,,92
18786,5,Bungou Stray Dogs,,92
6142,4,Bungou Stray Dogs,,92
2157,3,Bungou Stray Dogs,,92
859,2,Bungou Stray Dogs,,92
838,1,Bungou Stray Dogs,,92
