Votes,Score,English_Name,Favourites_count,Popularity_ranking
14179,5,Fate/Zero,,73
5353,4,Fate/Zero,,73
1910,3,Fate/Zero,,73
1007,2,Fate/Zero,,73
1775,1,Fate/Zero,,73
75744,10,Hataraku Maou-sama!,,67
162017,9,Hataraku Maou-sama!,,67
310739,8,Hataraku Maou-sama!,,67
239829,7,Hataraku Maou-sama!,,67
77536,6,Hataraku Maou-sama!,,67
27682,5,Hataraku Maou-sama!,,67
7766,4,Hataraku Maou-sama!,,67
2517,3,Hataraku Maou-sama!,,67
1071,2,Hataraku Maou-sama!,,67
1036,1,Hataraku Maou-sama!,,67
82302,10,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
136594,9,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
263017,8,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
243349,7,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
98296,6,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
41983,5,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
16733,4,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
7472,3,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
3719,2,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
2519,1,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
139266,10,JoJo no Kimyou na Bouken (TV),,63
189054,9,JoJo no Kimyou na Bouken (TV),,63
295229,8,JoJo no Kimyou na Bouken (TV),,63
222212,7,JoJo no Kimyou na Bouken (TV),,63
82871,6,JoJo no Kimyou na Bouken (TV),,63
30682,5,JoJo no Kimyou na Bouken (TV),,63
12432,4,JoJo no Kimyou na Bouken (TV),,63
4929,3,JoJo no Kimyou na Bouken (TV),,63
2872,2,JoJo no Kimyou na Bouken (TV),,63
4236,1,JoJo no Kimyou na Bouken (TV),,63
169814,10,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,54
309380,9,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,54
332529,8,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,54
128603,7,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,54
31916,6,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,54
11685,5,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,54
4364,4,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,54
1710,3,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,54
1031,2,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,54
2322,1,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,54
114604,10,Overlord,,68
176058,9,Overlord,,68
285150,8,Overlord,,68
189956,7,Overlord,,68
64990,6,Overlord,,68
26548,5,Overlord,,68
11416,4,Overlord,,68
4802,3,Overlord,,68
2219,2,Overlord,,68
2010,1,Overlord,,68
141696,10,Clannad,,79
154904,9,Clannad,,79
186884,8,Clannad,,79
129779,7,Clannad,,79
57626,6,Clannad,,79
28951,5,Clannad,,79
13621,4,Clannad,,79
5938,3,Clannad,,79
3418,2,Clannad,,79
3695,1,Clannad,,79
93382,10,Durarara!!,,81
157733,9,Durarara!!,,81
197827,8,Durarara!!,,81
118453,7,Durarara!!,,81
43021,6,Durarara!!,,81
18814,5,Durarara!!,,81
6665,4,Durarara!!,,81
2215,3,Durarara!!,,81
1096,2,Durarara!!,,81
1266,1,Durarara!!,,81
119941,10,Noragami Aragoto,,77
216807,9,Noragami Aragoto,,77
291265,8,Noragami Aragoto,,77
154607,7,Noragami Aragoto,,77
45013,6,Noragami Aragoto,,77
15372,5,Noragami Aragoto,,77
4112,4,Noragami Aragoto,,77
1277,3,Noragami Aragoto,,77
608,2,Noragami Aragoto,,77
677,1,Noragami Aragoto,,77
151401,10,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
260335,9,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
313090,8,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
143766,7,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
40513,6,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
14064,5,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
4977,4,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
1859,3,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
1091,2,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
1403,1,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
139997,10,Bakemonogatari,,83
202474,9,Bakemonogatari,,83
197892,8,Bakemonogatari,,83
94800,7,Bakemonogatari,,83
33667,6,Bakemonogatari,,83
15386,5,Bakemonogatari,,83
7177,4,Bakemonogatari,,83
3342,3,Bakemonogatari,,83
1921,2,Bakemonogatari,,83
2788,1,Bakemonogatari,,83
130456,10,Black Clover,,66
153515,9,Black Clover,,66
201391,8,Black Clover,,66
140853,7,Black Clover,,66
57224,6,Black Clover,,66
30671,5,Black Clover,,66
17276,4,Black Clover,,66
8771,3,Black Clover,,66
5241,2,Black Clover,,66
6265,1,Black Clover,,66
119672,10,High School DxD,,80
102133,9,High School DxD,,80
186528,8,High School DxD,,80
212792,7,High School DxD,,80
111615,6,High School DxD,,80
57582,5,High School DxD,,80
28692,4,High School DxD,,80
14905,3,High School DxD,,80
8993,2,High School DxD,,80
9295,1,High School DxD,,80
136342,10,Tate no Yuusha no Nariagari,,69
207095,9,Tate no Yuusha no Nariagari,,69
279541,8,Tate no Yuusha no Nariagari,,69
167615,7,Tate no Yuusha no Nariagari,,69
61465,6,Tate no Yuusha no Nariagari,,69
27030,5,Tate no Yuusha no Nariagari,,69
13337,4,Tate no Yuusha no Nariagari,,69
6321,3,Tate no Yuusha no Nariagari,,69
3203,2,Tate no Yuusha no Nariagari,,69
3404,1,Tate no Yuusha no Nariagari,,69
103765,10,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,82
174429,9,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,82
275226,8,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,82
164843,7,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,82
49694,6,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,82
17983,5,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,82
6289,4,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,82
2544,3,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,82
1124,2,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,82
1443,1,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,82
62110,10,Kakegurui,10432,78
102284,9,Kakegurui,10432,78
218844,8,Kakegurui,10432,78
242026,7,Kakegurui,10432,78
118227,6,Kakegurui,10432,78
53810,5,Kakegurui,10432,78
26315,4,Kakegurui,10432,78
11635,3,Kakegurui,10432,78
6753,2,Kakegurui,10432,78
5909,1,Kakegurui,10432,78
74653,10,Chuunibyou demo Koi ga Shitai!,,89
125033,9,Chuunibyou demo Koi ga Shitai!,,89
230986,8,Chuunibyou demo Koi ga Shitai!,,89
190425,7,Chuunibyou demo Koi ga Shitai!,,89
71176,6,Chuunibyou demo Koi ga Shitai!,,89
28171,5,Chuunibyou demo Koi ga Shitai!,,89
9936,4,Chuunibyou demo Koi ga Shitai!,,89
3742,3,Chuunibyou demo Koi ga Shitai!,,89
1825,2,Chuunibyou demo Koi ga Shitai!,,89
1715,1,Chuunibyou demo Koi ga Shitai!,,89
216443,10,Haikyuu!! Second Season,,84
289263,9,Haikyuu!! Second Season,,84
251054,8,Haikyuu!! Second Season,,84
90336,7,Haikyuu!! Second Season,,84
20061,6,Haikyuu!! Second Season,,84
6458,5,Haikyuu!! Second Season,,84
1606,4,Haikyuu!! Second Season,,84
613,3,Haikyuu!! Second Season,,84
361,2,Haikyuu!! Second Season,,84
1379,1,Haikyuu!! Second Season,,84
187255,10,Ansatsu Kyoushitsu 2nd Season,,85
250110,9,Ansatsu Kyoushitsu 2nd Season,,85
234911,8,Ansatsu Kyoushitsu 2nd Season,,85
104912,7,Ansatsu Kyoushitsu 2nd Season,,85
30429,6,Ansatsu Kyoushitsu 2nd Season,,85
10687,5,Ansatsu Kyoushitsu 2nd Season,,85
3587,4,Ansatsu Kyoushitsu 2nd Season,,85
1233,3,Ansatsu Kyoushitsu 2nd Season,,85
655,2,Ansatsu Kyoushitsu 2nd Season,,85
1023,1,Ansatsu Kyoushitsu 2nd Season,,85
83879,10,Hyouka,,88
143843,9,Hyouka,,88
189371,8,Hyouka,,88
112728,7,Hyouka,,88
41975,6,Hyouka,,88
18411,5,Hyouka,,88
6705,4,Hyouka,,88
2246,3,Hyouka,,88
1251,2,Hyouka,,88
1304,1,Hyouka,,88
242324,10,Mob Psycho 100 II,31220,76
325686,9,Mob Psycho 100 II,31220,76
213001,8,Mob Psycho 100 II,31220,76
66752,7,Mob Psycho 100 II,31220,76
14380,6,Mob Psycho 100 II,31220,76
4086,5,Mob Psycho 100 II,31220,76
1158,4,Mob Psycho 100 II,31220,76
446,3,Mob Psycho 100 II,31220,76
252,2,Mob Psycho 100 II,31220,76
1477,1,Mob Psycho 100 II,31220,76
169089,10,Mahou Shoujo Madoka★Magica,,97
192664,9,Mahou Shoujo Madoka★Magica,,97
184455,8,Mahou Shoujo Madoka★Magica,,97
96529,7,Mahou Shoujo Madoka★Magica,,97
36469,6,Mahou Shoujo Madoka★Magica,,97
16173,5,Mahou Shoujo Madoka★Magica,,97
7339,4,Mahou Shoujo Madoka★Magica,,97
3125,3,Mahou Shoujo Madoka★Magica,,97
1824,2,Mahou Shoujo Madoka★Magica,,97
2692,1,Mahou Shoujo Madoka★Magica,,97
66850,10,Owari no Seraph,,93
95725,9,Owari no Seraph,,93
185740,8,Owari no Seraph,,93
191716,7,Owari no Seraph,,93
81678,6,Owari no Seraph,,93
35093,5,Owari no Seraph,,93
14254,4,Owari no Seraph,,93
5943,3,Owari no Seraph,,93
2629,2,Owari no Seraph,,93
2140,1,Owari no Seraph,,93
43008,10,Deadman Wonderland,6585,102
78557,9,Deadman Wonderland,6585,102
157732,8,Deadman Wonderland,6585,102
190704,7,Deadman Wonderland,6585,102
102500,6,Deadman Wonderland,6585,102
46163,5,Deadman Wonderland,6585,102
22086,4,Deadman Wonderland,6585,102
9130,3,Deadman Wonderland,6585,102
4405,2,Deadman Wonderland,6585,102
2680,1,Deadman Wonderland,6585,102
110381,10,Sakura-sou no Pet na Kanojo,,99
160983,9,Sakura-sou no Pet na Kanojo,,99
200035,8,Sakura-sou no Pet na Kanojo,,99
124672,7,Sakura-sou no Pet na Kanojo,,99
46399,6,Sakura-sou no Pet na Kanojo,,99
19713,5,Sakura-sou no Pet na Kanojo,,99
7580,4,Sakura-sou no Pet na Kanojo,,99
2998,3,Sakura-sou no Pet na Kanojo,,99
1400,2,Sakura-sou no Pet na Kanojo,,99
1494,1,Sakura-sou no Pet na Kanojo,,99
73591,10,Guilty Crown,16775,103
92900,9,Guilty Crown,16775,103
144702,8,Guilty Crown,16775,103
143114,7,Guilty Crown,16775,103
76299,6,Guilty Crown,16775,103
39000,5,Guilty Crown,16775,103
23310,4,Guilty Crown,16775,103
10530,3,Guilty Crown,16775,103
5541,2,Guilty Crown,16775,103
4497,1,Guilty Crown,16775,103
119041,10,Kaichou wa Maid-sama!,,101
146091,9,Kaichou wa Maid-sama!,,101
196983,8,Kaichou wa Maid-sama!,,101
138780,7,Kaichou wa Maid-sama!,,101
53164,6,Kaichou wa Maid-sama!,,101
23272,5,Kaichou wa Maid-sama!,,101
8340,4,Kaichou wa Maid-sama!,,101
3294,3,Kaichou wa Maid-sama!,,101
1680,2,Kaichou wa Maid-sama!,,101
1654,1,Kaichou wa Maid-sama!,,101
177037,10,Made in Abyss,,92
232880,9,Made in Abyss,,92
167387,8,Made in Abyss,,92
63642,7,Made in Abyss,,92
19118,6,Made in Abyss,,92
7547,5,Made in Abyss,,92
3166,4,Made in Abyss,,92
1421,3,Made in Abyss,,92
811,2,Made in Abyss,,92
1580,1,Made in Abyss,,92
269922,10,Howl no Ugoku Shiro,,95
235977,9,Howl no Ugoku Shiro,,95
198950,8,Howl no Ugoku Shiro,,95
91363,7,Howl no Ugoku Shiro,,95
27446,6,Howl no Ugoku Shiro,,95
9397,5,Howl no Ugoku Shiro,,95
3381,4,Howl no Ugoku Shiro,,95
1136,3,Howl no Ugoku Shiro,,95
549,2,Howl no Ugoku Shiro,,95
897,1,Howl no Ugoku Shiro,,95
133568,10,Samurai Champloo,,104
185410,9,Samurai Champloo,,104
167584,8,Samurai Champloo,,104
78363,7,Samurai Champloo,,104
22366,6,Samurai Champloo,,104
8163,5,Samurai Champloo,,104
2485,4,Samurai Champloo,,104
1034,3,Samurai Champloo,,104
466,2,Samurai Champloo,,104
1089,1,Samurai Champloo,,104
184575,10,Dragon Ball Z,35270,107
163082,9,Dragon Ball Z,35270,107
207598,8,Dragon Ball Z,35270,107
150454,7,Dragon Ball Z,35270,107
56052,6,Dragon Ball Z,35270,107
22708,5,Dragon Ball Z,35270,107
7033,4,Dragon Ball Z,35270,107
2651,3,Dragon Ball Z,35270,107
1404,2,Dragon Ball Z,35270,107
2347,1,Dragon Ball Z,35270,107
123903,10,Tensei shitara Slime Datta Ken,,87
187695,9,Tensei shitara Slime Datta Ken,,87
257777,8,Tensei shitara Slime Datta Ken,,87
141304,7,Tensei shitara Slime Datta Ken,,87
43306,6,Tensei shitara Slime Datta Ken,,87
17166,5,Tensei shitara Slime Datta Ken,,87
6600,4,Tensei shitara Slime Datta Ken,,87
2753,3,Tensei shitara Slime Datta Ken,,87
1220,2,Tensei shitara Slime Datta Ken,,87
1737,1,Tensei shitara Slime Datta Ken,,87
287376,10,Clannad: After Story,,109
158867,9,Clannad: After Story,,109
97730,8,Clannad: After Story,,109
46493,7,Clannad: After Story,,109
18869,6,Clannad: After Story,,109
9107,5,Clannad: After Story,,109
4660,4,Clannad: After Story,,109
2136,3,Clannad: After Story,,109
1592,2,Clannad: After Story,,109
3256,1,Clannad: After Story,,109
72925,10,Bungou Stray Dogs,,91
108124,9,Bungou Stray Dogs,,91
207633,8,Bungou Stray Dogs,,91
163517,7,Bungou Stray Dogs,,91
50870,6,Bungou Stray Dogs,,91
19337,5,Bungou Stray Dogs,,91
6343,4,Bungou Stray Dogs,,91
2234,3,Bungou Stray Dogs,,91
883,2,Bungou Stray Dogs,,91
918,1,Bungou Stray Dogs,,91
