Votes,Score,English_Name,Favourites_count,Popularity_ranking
66139,6,Hataraku Maou-sama!,,69
23528,5,Hataraku Maou-sama!,,69
6661,4,Hataraku Maou-sama!,,69
2113,3,Hataraku Maou-sama!,,69
910,2,Hataraku Maou-sama!,,69
857,1,Hataraku Maou-sama!,,69
75624,10,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,70
127004,9,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,70
238851,8,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,70
216568,7,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,70
86603,6,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,70
36980,5,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,70
14617,4,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,70
6604,3,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,70
3229,2,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,70
2146,1,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,70
119816,10,JoJo no Kimyou na Bouken (TV),,66
167653,9,JoJo no Kimyou na Bouken (TV),,66
251831,8,JoJo no Kimyou na Bouken (TV),,66
181512,7,JoJo no Kimyou na Bouken (TV),,66
66334,6,JoJo no Kimyou na Bouken (TV),,66
24670,5,JoJo no Kimyou na Bouken (TV),,66
10110,4,JoJo no Kimyou na Bouken (TV),,66
4030,3,JoJo no Kimyou na Bouken (TV),,66
2357,2,JoJo no Kimyou na Bouken (TV),,66
3544,1,JoJo no Kimyou na Bouken (TV),,66
132136,10,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,71
254572,9,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,71
272524,8,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,71
105238,7,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,71
26057,6,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,71
9394,5,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,71
3444,4,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,71
1302,3,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,71
787,2,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,71
1693,1,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,71
98471,10,Overlord,,72
155712,9,Overlord,,72
247273,8,Overlord,,72
162878,7,Overlord,,72
55991,6,Overlord,,72
22869,5,Overlord,,72
9803,4,Overlord,,72
4106,3,Overlord,,72
1896,2,Overlord,,72
1677,1,Overlord,,72
135228,10,Clannad,,73
147250,9,Clannad,,73
173913,8,Clannad,,73
119734,7,Clannad,,73
53083,6,Clannad,,73
26817,5,Clannad,,73
12547,4,Clannad,,73
5472,3,Clannad,,73
3145,2,Clannad,,73
3396,1,Clannad,,73
90193,10,Durarara!!,,74
151636,9,Durarara!!,,74
186332,8,Durarara!!,,74
110150,7,Durarara!!,,74
39824,6,Durarara!!,,74
17435,5,Durarara!!,,74
6127,4,Durarara!!,,74
2016,3,Durarara!!,,74
1008,2,Durarara!!,,74
1133,1,Durarara!!,,74
110374,10,Noragami Aragoto,,75
201129,9,Noragami Aragoto,,75
262574,8,Noragami Aragoto,,75
137505,7,Noragami Aragoto,,75
40067,6,Noragami Aragoto,,75
13641,5,Noragami Aragoto,,75
3709,4,Noragami Aragoto,,75
1117,3,Noragami Aragoto,,75
526,2,Noragami Aragoto,,75
603,1,Noragami Aragoto,,75
134506,10,Kono Subarashii Sekai ni Shukufuku wo! 2,,76
234875,9,Kono Subarashii Sekai ni Shukufuku wo! 2,,76
276272,8,Kono Subarashii Sekai ni Shukufuku wo! 2,,76
124883,7,Kono Subarashii Sekai ni Shukufuku wo! 2,,76
34933,6,Kono Subarashii Sekai ni Shukufuku wo! 2,,76
11892,5,Kono Subarashii Sekai ni Shukufuku wo! 2,,76
4151,4,Kono Subarashii Sekai ni Shukufuku wo! 2,,76
1522,3,Kono Subarashii Sekai ni Shukufuku wo! 2,,76
901,2,Kono Subarashii Sekai ni Shukufuku wo! 2,,76
1123,1,Kono Subarashii Sekai ni Shukufuku wo! 2,,76
131330,10,Bakemonogatari,,77
189724,9,Bakemonogatari,,77
182625,8,Bakemonogatari,,77
87195,7,Bakemonogatari,,77
30927,6,Bakemonogatari,,77
14046,5,Bakemonogatari,,77
6561,4,Bakemonogatari,,77
3013,3,Bakemonogatari,,77
1748,2,Bakemonogatari,,77
2467,1,Bakemonogatari,,77
99626,10,Black Clover,,78
117051,9,Black Clover,,78
158737,8,Black Clover,,78
116949,7,Black Clover,,78
48570,6,Black Clover,,78
26409,5,Black Clover,,78
15334,4,Black Clover,,78
7912,3,Black Clover,,78
4769,2,Black Clover,,78
5631,1,Black Clover,,78
107058,10,High School DxD,,79
94864,9,High School DxD,,79
171811,8,High School DxD,,79
192148,7,High School DxD,,79
99674,6,High School DxD,,79
50991,5,High School DxD,,79
25273,4,High School DxD,,79
13124,3,High School DxD,,79
7958,2,High School DxD,,79
8000,1,High School DxD,,79
117103,10,Tate no Yuusha no Nariagari,,80
176855,9,Tate no Yuusha no Nariagari,,80
229453,8,Tate no Yuusha no Nariagari,,80
135749,7,Tate no Yuusha no Nariagari,,80
49434,6,Tate no Yuusha no Nariagari,,80
21757,5,Tate no Yuusha no Nariagari,,80
10792,4,Tate no Yuusha no Nariagari,,80
5094,3,Tate no Yuusha no Nariagari,,80
2550,2,Tate no Yuusha no Nariagari,,80
2728,1,Tate no Yuusha no Nariagari,,80
93795,10,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,81
159971,9,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,81
246681,8,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,81
145310,7,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,81
43567,6,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,81
15533,5,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,81
5440,4,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,81
2051,3,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,81
938,2,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,81
1200,1,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,81
53252,10,Kakegurui,8859,82
89155,9,Kakegurui,8859,82
189748,8,Kakegurui,8859,82
206408,7,Kakegurui,8859,82
98723,6,Kakegurui,8859,82
44440,5,Kakegurui,8859,82
21327,4,Kakegurui,8859,82
9266,3,Kakegurui,8859,82
5272,2,Kakegurui,8859,82
4537,1,Kakegurui,8859,82
68337,10,Chuunibyou demo Koi ga Shitai!,,83
116343,9,Chuunibyou demo Koi ga Shitai!,,83
211456,8,Chuunibyou demo Koi ga Shitai!,,83
171585,7,Chuunibyou demo Koi ga Shitai!,,83
63246,6,Chuunibyou demo Koi ga Shitai!,,83
24878,5,Chuunibyou demo Koi ga Shitai!,,83
8689,4,Chuunibyou demo Koi ga Shitai!,,83
3227,3,Chuunibyou demo Koi ga Shitai!,,83
1579,2,Chuunibyou demo Koi ga Shitai!,,83
1478,1,Chuunibyou demo Koi ga Shitai!,,83
193037,10,Haikyuu!! Second Season,,84
257414,9,Haikyuu!! Second Season,,84
215996,8,Haikyuu!! Second Season,,84
76447,7,Haikyuu!! Second Season,,84
16807,6,Haikyuu!! Second Season,,84
5333,5,Haikyuu!! Second Season,,84
1335,4,Haikyuu!! Second Season,,84
502,3,Haikyuu!! Second Season,,84
293,2,Haikyuu!! Second Season,,84
1217,1,Haikyuu!! Second Season,,84
164978,10,Ansatsu Kyoushitsu 2nd Season,,86
220027,9,Ansatsu Kyoushitsu 2nd Season,,86
202102,8,Ansatsu Kyoushitsu 2nd Season,,86
89258,7,Ansatsu Kyoushitsu 2nd Season,,86
25620,6,Ansatsu Kyoushitsu 2nd Season,,86
9032,5,Ansatsu Kyoushitsu 2nd Season,,86
2990,4,Ansatsu Kyoushitsu 2nd Season,,86
1051,3,Ansatsu Kyoushitsu 2nd Season,,86
538,2,Ansatsu Kyoushitsu 2nd Season,,86
916,1,Ansatsu Kyoushitsu 2nd Season,,86
76081,10,Hyouka,,85
132063,9,Hyouka,,85
170437,8,Hyouka,,85
98771,7,Hyouka,,85
36189,6,Hyouka,,85
15723,5,Hyouka,,85
5671,4,Hyouka,,85
1886,3,Hyouka,,85
1038,2,Hyouka,,85
1069,1,Hyouka,,85
197960,10,Mob Psycho 100 II,,87
266782,9,Mob Psycho 100 II,,87
170720,8,Mob Psycho 100 II,,87
53695,7,Mob Psycho 100 II,,87
11707,6,Mob Psycho 100 II,,87
3328,5,Mob Psycho 100 II,,87
972,4,Mob Psycho 100 II,,87
356,3,Mob Psycho 100 II,,87
218,2,Mob Psycho 100 II,,87
1199,1,Mob Psycho 100 II,,87
154446,10,Mahou Shoujo Madoka★Magica,,88
177050,9,Mahou Shoujo Madoka★Magica,,88
168127,8,Mahou Shoujo Madoka★Magica,,88
88120,7,Mahou Shoujo Madoka★Magica,,88
33620,6,Mahou Shoujo Madoka★Magica,,88
14867,5,Mahou Shoujo Madoka★Magica,,88
6780,4,Mahou Shoujo Madoka★Magica,,88
2895,3,Mahou Shoujo Madoka★Magica,,88
1695,2,Mahou Shoujo Madoka★Magica,,88
2321,1,Mahou Shoujo Madoka★Magica,,88
59355,10,Owari no Seraph,,89
85969,9,Owari no Seraph,,89
164935,8,Owari no Seraph,,89
168523,7,Owari no Seraph,,89
71973,6,Owari no Seraph,,89
31101,5,Owari no Seraph,,89
12724,4,Owari no Seraph,,89
5325,3,Owari no Seraph,,89
2363,2,Owari no Seraph,,89
1713,1,Owari no Seraph,,89
40876,10,Deadman Wonderland,,91
75056,9,Deadman Wonderland,,91
148643,8,Deadman Wonderland,,91
176226,7,Deadman Wonderland,,91
93719,6,Deadman Wonderland,,91
41836,5,Deadman Wonderland,,91
20245,4,Deadman Wonderland,,91
8299,3,Deadman Wonderland,,91
3963,2,Deadman Wonderland,,91
2401,1,Deadman Wonderland,,91
104686,10,Sakura-sou no Pet na Kanojo,,90
152193,9,Sakura-sou no Pet na Kanojo,,90
183218,8,Sakura-sou no Pet na Kanojo,,90
111410,7,Sakura-sou no Pet na Kanojo,,90
40924,6,Sakura-sou no Pet na Kanojo,,90
17321,5,Sakura-sou no Pet na Kanojo,,90
6684,4,Sakura-sou no Pet na Kanojo,,90
2589,3,Sakura-sou no Pet na Kanojo,,90
1221,2,Sakura-sou no Pet na Kanojo,,90
1312,1,Sakura-sou no Pet na Kanojo,,90
70897,10,Guilty Crown,,92
89136,9,Guilty Crown,,92
136368,8,Guilty Crown,,92
132091,7,Guilty Crown,,92
69939,6,Guilty Crown,,92
35595,5,Guilty Crown,,92
21402,4,Guilty Crown,,92
9721,3,Guilty Crown,,92
5061,2,Guilty Crown,,92
4063,1,Guilty Crown,,92
108887,10,Kaichou wa Maid-sama!,,93
135268,9,Kaichou wa Maid-sama!,,93
179682,8,Kaichou wa Maid-sama!,,93
125310,7,Kaichou wa Maid-sama!,,93
47705,6,Kaichou wa Maid-sama!,,93
20783,5,Kaichou wa Maid-sama!,,93
7348,4,Kaichou wa Maid-sama!,,93
2875,3,Kaichou wa Maid-sama!,,93
1475,2,Kaichou wa Maid-sama!,,93
1405,1,Kaichou wa Maid-sama!,,93
153831,10,Made in Abyss,,94
198060,9,Made in Abyss,,94
137429,8,Made in Abyss,,94
52449,7,Made in Abyss,,94
15727,6,Made in Abyss,,94
6225,5,Made in Abyss,,94
2630,4,Made in Abyss,,94
1201,3,Made in Abyss,,94
666,2,Made in Abyss,,94
1197,1,Made in Abyss,,94
233260,10,Howl no Ugoku Shiro,,96
206360,9,Howl no Ugoku Shiro,,96
172170,8,Howl no Ugoku Shiro,,96
78996,7,Howl no Ugoku Shiro,,96
23605,6,Howl no Ugoku Shiro,,96
8094,5,Howl no Ugoku Shiro,,96
2888,4,Howl no Ugoku Shiro,,96
955,3,Howl no Ugoku Shiro,,96
467,2,Howl no Ugoku Shiro,,96
786,1,Howl no Ugoku Shiro,,96
120739,10,Samurai Champloo,31185,97
169655,9,Samurai Champloo,31185,97
153442,8,Samurai Champloo,31185,97
71778,7,Samurai Champloo,31185,97
20439,6,Samurai Champloo,31185,97
7452,5,Samurai Champloo,31185,97
2260,4,Samurai Champloo,31185,97
946,3,Samurai Champloo,31185,97
427,2,Samurai Champloo,31185,97
1013,1,Samurai Champloo,31185,97
167620,10,Dragon Ball Z,31063,98
149589,9,Dragon Ball Z,31063,98
189187,8,Dragon Ball Z,31063,98
138132,7,Dragon Ball Z,31063,98
51634,6,Dragon Ball Z,31063,98
21291,5,Dragon Ball Z,31063,98
6610,4,Dragon Ball Z,31063,98
2479,3,Dragon Ball Z,31063,98
1318,2,Dragon Ball Z,31063,98
2096,1,Dragon Ball Z,31063,98
97991,10,Tensei shitara Slime Datta Ken,,95
155514,9,Tensei shitara Slime Datta Ken,,95
213960,8,Tensei shitara Slime Datta Ken,,95
117728,7,Tensei shitara Slime Datta Ken,,95
36314,6,Tensei shitara Slime Datta Ken,,95
14361,5,Tensei shitara Slime Datta Ken,,95
5480,4,Tensei shitara Slime Datta Ken,,95
2184,3,Tensei shitara Slime Datta Ken,,95
956,2,Tensei shitara Slime Datta Ken,,95
1437,1,Tensei shitara Slime Datta Ken,,95
270435,10,Clannad: After Story,,100
147603,9,Clannad: After Story,,100
90194,8,Clannad: After Story,,100
42869,7,Clannad: After Story,,100
17453,6,Clannad: After Story,,100
8435,5,Clannad: After Story,,100
4332,4,Clannad: After Story,,100
1956,3,Clannad: After Story,,100
1462,2,Clannad: After Story,,100
2902,1,Clannad: After Story,,100
59976,10,Bungou Stray Dogs,,99
91695,9,Bungou Stray Dogs,,99
175427,8,Bungou Stray Dogs,,99
137899,7,Bungou Stray Dogs,,99
43137,6,Bungou Stray Dogs,,99
16397,5,Bungou Stray Dogs,,99
5329,4,Bungou Stray Dogs,,99
1864,3,Bungou Stray Dogs,,99
738,2,Bungou Stray Dogs,,99
669,1,Bungou Stray Dogs,,99
