Votes,Score,English_Name,Favourites_count,Popularity_ranking
14027,5,Fate/Zero,,72
5289,4,Fate/Zero,,72
1892,3,Fate/Zero,,72
997,2,Fate/Zero,,72
1730,1,Fate/Zero,,72
75273,10,Hataraku Maou-sama!,,67
161341,9,Hataraku Maou-sama!,,67
308138,8,Hataraku Maou-sama!,,67
236791,7,Hataraku Maou-sama!,,67
76307,6,Hataraku Maou-sama!,,67
27189,5,Hataraku Maou-sama!,,67
7639,4,Hataraku Maou-sama!,,67
2465,3,Hataraku Maou-sama!,,67
1050,2,Hataraku Maou-sama!,,67
1028,1,Hataraku Maou-sama!,,67
81536,10,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
135517,9,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
260556,8,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
240635,7,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
97102,6,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
41444,5,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
16539,4,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
7380,3,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
3675,2,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
2482,1,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
137217,10,JoJo no Kimyou na Bouken (TV),,64
186848,9,JoJo no Kimyou na Bouken (TV),,64
290937,8,JoJo no Kimyou na Bouken (TV),,64
218065,7,JoJo no Kimyou na Bouken (TV),,64
81154,6,JoJo no Kimyou na Bouken (TV),,64
30058,5,JoJo no Kimyou na Bouken (TV),,64
12215,4,JoJo no Kimyou na Bouken (TV),,64
4826,3,JoJo no Kimyou na Bouken (TV),,64
2819,2,JoJo no Kimyou na Bouken (TV),,64
4167,1,JoJo no Kimyou na Bouken (TV),,64
166273,10,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,56
304361,9,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,56
326989,8,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,56
126326,7,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,56
31224,6,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,56
11465,5,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,56
4276,4,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,56
1651,3,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,56
997,2,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,56
2241,1,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,56
113018,10,Overlord,,68
173961,9,Overlord,,68
281514,8,Overlord,,68
187261,7,Overlord,,68
64031,6,Overlord,,68
26141,5,Overlord,,68
11258,4,Overlord,,68
4712,3,Overlord,,68
2191,2,Overlord,,68
1964,1,Overlord,,68
140946,10,Clannad,,79
154152,9,Clannad,,79
185450,8,Clannad,,79
128768,7,Clannad,,79
57118,6,Clannad,,79
28782,5,Clannad,,79
13515,4,Clannad,,79
5898,3,Clannad,,79
3388,2,Clannad,,79
3675,1,Clannad,,79
93047,10,Durarara!!,,80
157181,9,Durarara!!,,80
196640,8,Durarara!!,,80
117531,7,Durarara!!,,80
42700,6,Durarara!!,,80
18667,5,Durarara!!,,80
6604,4,Durarara!!,,80
2196,3,Durarara!!,,80
1086,2,Durarara!!,,80
1216,1,Durarara!!,,80
118922,10,Noragami Aragoto,,76
215376,9,Noragami Aragoto,,76
288468,8,Noragami Aragoto,,76
152980,7,Noragami Aragoto,,76
44482,6,Noragami Aragoto,,76
15205,5,Noragami Aragoto,,76
4077,4,Noragami Aragoto,,76
1261,3,Noragami Aragoto,,76
593,2,Noragami Aragoto,,76
666,1,Noragami Aragoto,,76
149612,10,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
257770,9,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
309416,8,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
141871,7,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
39848,6,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
13815,5,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
4884,4,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
1823,3,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
1070,2,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
1374,1,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
139117,10,Bakemonogatari,,82
201360,9,Bakemonogatari,,82
196410,8,Bakemonogatari,,82
94112,7,Bakemonogatari,,82
33358,6,Bakemonogatari,,82
15260,5,Bakemonogatari,,82
7100,4,Bakemonogatari,,82
3298,3,Bakemonogatari,,82
1902,2,Bakemonogatari,,82
2754,1,Bakemonogatari,,82
127289,10,Black Clover,,66
149902,9,Black Clover,,66
197110,8,Black Clover,,66
138304,7,Black Clover,,66
56302,6,Black Clover,,66
30234,5,Black Clover,,66
17082,4,Black Clover,,66
8698,3,Black Clover,,66
5185,2,Black Clover,,66
6214,1,Black Clover,,66
118283,10,High School DxD,,81
101489,9,High School DxD,,81
185097,8,High School DxD,,81
210920,7,High School DxD,,81
110422,6,High School DxD,,81
56929,5,High School DxD,,81
28373,4,High School DxD,,81
14715,3,High School DxD,,81
8892,2,High School DxD,,81
9145,1,High School DxD,,81
135033,10,Tate no Yuusha no Nariagari,,70
204989,9,Tate no Yuusha no Nariagari,,70
275335,8,Tate no Yuusha no Nariagari,,70
164464,7,Tate no Yuusha no Nariagari,,70
60162,6,Tate no Yuusha no Nariagari,,70
26397,5,Tate no Yuusha no Nariagari,,70
13097,4,Tate no Yuusha no Nariagari,,70
6199,3,Tate no Yuusha no Nariagari,,70
3125,2,Tate no Yuusha no Nariagari,,70
3327,1,Tate no Yuusha no Nariagari,,70
102623,10,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,83
172973,9,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,83
272434,8,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,83
162818,7,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,83
49037,6,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,83
17734,5,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,83
6179,4,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,83
2495,3,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,83
1107,2,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,83
1407,1,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,83
61283,10,Kakegurui,10327,77
100981,9,Kakegurui,10327,77
216120,8,Kakegurui,10327,77
238568,7,Kakegurui,10327,77
116374,6,Kakegurui,10327,77
52925,5,Kakegurui,10327,77
25901,4,Kakegurui,10327,77
11432,3,Kakegurui,10327,77
6634,2,Kakegurui,10327,77
5817,1,Kakegurui,10327,77
74033,10,Chuunibyou demo Koi ga Shitai!,,88
124173,9,Chuunibyou demo Koi ga Shitai!,,88
229147,8,Chuunibyou demo Koi ga Shitai!,,88
188648,7,Chuunibyou demo Koi ga Shitai!,,88
70290,6,Chuunibyou demo Koi ga Shitai!,,88
27780,5,Chuunibyou demo Koi ga Shitai!,,88
9804,4,Chuunibyou demo Koi ga Shitai!,,88
3696,3,Chuunibyou demo Koi ga Shitai!,,88
1799,2,Chuunibyou demo Koi ga Shitai!,,88
1699,1,Chuunibyou demo Koi ga Shitai!,,88
214248,10,Haikyuu!! Second Season,,84
286169,9,Haikyuu!! Second Season,,84
247638,8,Haikyuu!! Second Season,,84
88986,7,Haikyuu!! Second Season,,84
19738,6,Haikyuu!! Second Season,,84
6335,5,Haikyuu!! Second Season,,84
1574,4,Haikyuu!! Second Season,,84
603,3,Haikyuu!! Second Season,,84
349,2,Haikyuu!! Second Season,,84
1361,1,Haikyuu!! Second Season,,84
185124,10,Ansatsu Kyoushitsu 2nd Season,,85
247206,9,Ansatsu Kyoushitsu 2nd Season,,85
231631,8,Ansatsu Kyoushitsu 2nd Season,,85
103407,7,Ansatsu Kyoushitsu 2nd Season,,85
29913,6,Ansatsu Kyoushitsu 2nd Season,,85
10497,5,Ansatsu Kyoushitsu 2nd Season,,85
3520,4,Ansatsu Kyoushitsu 2nd Season,,85
1218,3,Ansatsu Kyoushitsu 2nd Season,,85
642,2,Ansatsu Kyoushitsu 2nd Season,,85
1006,1,Ansatsu Kyoushitsu 2nd Season,,85
83072,10,Hyouka,,87
142696,9,Hyouka,,87
187486,8,Hyouka,,87
111355,7,Hyouka,,87
41386,6,Hyouka,,87
18129,5,Hyouka,,87
6620,4,Hyouka,,87
2203,3,Hyouka,,87
1217,2,Hyouka,,87
1264,1,Hyouka,,87
235762,10,Mob Psycho 100 II,30944,78
318525,9,Mob Psycho 100 II,30944,78
207567,8,Mob Psycho 100 II,30944,78
65000,7,Mob Psycho 100 II,30944,78
14019,6,Mob Psycho 100 II,30944,78
3971,5,Mob Psycho 100 II,30944,78
1140,4,Mob Psycho 100 II,30944,78
435,3,Mob Psycho 100 II,30944,78
247,2,Mob Psycho 100 II,30944,78
1439,1,Mob Psycho 100 II,30944,78
167475,10,Mahou Shoujo Madoka★Magica,,94
190952,9,Mahou Shoujo Madoka★Magica,,94
182863,8,Mahou Shoujo Madoka★Magica,,94
95625,7,Mahou Shoujo Madoka★Magica,,94
36179,6,Mahou Shoujo Madoka★Magica,,94
16043,5,Mahou Shoujo Madoka★Magica,,94
7301,4,Mahou Shoujo Madoka★Magica,,94
3105,3,Mahou Shoujo Madoka★Magica,,94
1813,2,Mahou Shoujo Madoka★Magica,,94
2626,1,Mahou Shoujo Madoka★Magica,,94
66039,10,Owari no Seraph,,90
94778,9,Owari no Seraph,,90
183783,8,Owari no Seraph,,90
189466,7,Owari no Seraph,,90
80698,6,Owari no Seraph,,90
34702,5,Owari no Seraph,,90
14100,4,Owari no Seraph,,90
5871,3,Owari no Seraph,,90
2603,2,Owari no Seraph,,90
2080,1,Owari no Seraph,,90
42779,10,Deadman Wonderland,6509,99
78181,9,Deadman Wonderland,6509,99
156800,8,Deadman Wonderland,6509,99
189285,7,Deadman Wonderland,6509,99
101596,6,Deadman Wonderland,6509,99
45710,5,Deadman Wonderland,6509,99
21898,4,Deadman Wonderland,6509,99
9036,3,Deadman Wonderland,6509,99
4357,2,Deadman Wonderland,6509,99
2643,1,Deadman Wonderland,6509,99
109797,10,Sakura-sou no Pet na Kanojo,,98
160183,9,Sakura-sou no Pet na Kanojo,,98
198427,8,Sakura-sou no Pet na Kanojo,,98
123380,7,Sakura-sou no Pet na Kanojo,,98
45854,6,Sakura-sou no Pet na Kanojo,,98
19469,5,Sakura-sou no Pet na Kanojo,,98
7481,4,Sakura-sou no Pet na Kanojo,,98
2960,3,Sakura-sou no Pet na Kanojo,,98
1378,2,Sakura-sou no Pet na Kanojo,,98
1466,1,Sakura-sou no Pet na Kanojo,,98
73306,10,Guilty Crown,16743,101
92489,9,Guilty Crown,16743,101
143845,8,Guilty Crown,16743,101
141933,7,Guilty Crown,16743,101
75689,6,Guilty Crown,16743,101
38671,5,Guilty Crown,16743,101
23107,4,Guilty Crown,16743,101
10433,3,Guilty Crown,16743,101
5493,2,Guilty Crown,16743,101
4462,1,Guilty Crown,16743,101
117935,10,Kaichou wa Maid-sama!,,100
145045,9,Kaichou wa Maid-sama!,,100
195338,8,Kaichou wa Maid-sama!,,100
137464,7,Kaichou wa Maid-sama!,,100
52646,6,Kaichou wa Maid-sama!,,100
23003,5,Kaichou wa Maid-sama!,,100
8213,4,Kaichou wa Maid-sama!,,100
3244,3,Kaichou wa Maid-sama!,,100
1652,2,Kaichou wa Maid-sama!,,100
1636,1,Kaichou wa Maid-sama!,,100
174384,10,Made in Abyss,,91
228915,9,Made in Abyss,,91
163768,8,Made in Abyss,,91
62275,7,Made in Abyss,,91
18724,6,Made in Abyss,,91
7360,5,Made in Abyss,,91
3116,4,Made in Abyss,,91
1386,3,Made in Abyss,,91
799,2,Made in Abyss,,91
1521,1,Made in Abyss,,91
265403,10,Howl no Ugoku Shiro,,95
232734,9,Howl no Ugoku Shiro,,95
195958,8,Howl no Ugoku Shiro,,95
90017,7,Howl no Ugoku Shiro,,95
27067,6,Howl no Ugoku Shiro,,95
9263,5,Howl no Ugoku Shiro,,95
3321,4,Howl no Ugoku Shiro,,95
1125,3,Howl no Ugoku Shiro,,95
546,2,Howl no Ugoku Shiro,,95
875,1,Howl no Ugoku Shiro,,95
132111,10,Samurai Champloo,,102
183717,9,Samurai Champloo,,102
166139,8,Samurai Champloo,,102
77685,7,Samurai Champloo,,102
22138,6,Samurai Champloo,,102
8088,5,Samurai Champloo,,102
2464,4,Samurai Champloo,,102
1033,3,Samurai Champloo,,102
465,2,Samurai Champloo,,102
1087,1,Samurai Champloo,,102
182635,10,Dragon Ball Z,34840,105
161512,9,Dragon Ball Z,34840,105
205514,8,Dragon Ball Z,34840,105
149203,7,Dragon Ball Z,34840,105
55654,6,Dragon Ball Z,34840,105
22582,5,Dragon Ball Z,34840,105
6997,4,Dragon Ball Z,34840,105
2641,3,Dragon Ball Z,34840,105
1388,2,Dragon Ball Z,34840,105
2318,1,Dragon Ball Z,34840,105
120823,10,Tensei shitara Slime Datta Ken,,89
184221,9,Tensei shitara Slime Datta Ken,,89
253218,8,Tensei shitara Slime Datta Ken,,89
138861,7,Tensei shitara Slime Datta Ken,,89
42595,6,Tensei shitara Slime Datta Ken,,89
16823,5,Tensei shitara Slime Datta Ken,,89
6446,4,Tensei shitara Slime Datta Ken,,89
2692,3,Tensei shitara Slime Datta Ken,,89
1184,2,Tensei shitara Slime Datta Ken,,89
1699,1,Tensei shitara Slime Datta Ken,,89
285502,10,Clannad: After Story,,108
157752,9,Clannad: After Story,,108
96927,8,Clannad: After Story,,108
46120,7,Clannad: After Story,,108
18743,6,Clannad: After Story,,108
9039,5,Clannad: After Story,,108
4625,4,Clannad: After Story,,108
2120,3,Clannad: After Story,,108
1581,2,Clannad: After Story,,108
3217,1,Clannad: After Story,,108
71182,10,Bungou Stray Dogs,,93
106041,9,Bungou Stray Dogs,,93
203228,8,Bungou Stray Dogs,,93
160009,7,Bungou Stray Dogs,,93
49818,6,Bungou Stray Dogs,,93
18933,5,Bungou Stray Dogs,,93
6199,4,Bungou Stray Dogs,,93
2176,3,Bungou Stray Dogs,,93
866,2,Bungou Stray Dogs,,93
876,1,Bungou Stray Dogs,,93
