Votes,Score,English_Name,Favourites_count,Popularity_ranking
13786,5,Fate/Zero,,72
5202,4,Fate/Zero,,72
1858,3,Fate/Zero,,72
979,2,Fate/Zero,,72
1711,1,Fate/Zero,,72
74482,10,Hataraku Maou-sama!,,66
159960,9,Hataraku Maou-sama!,,66
303385,8,Hataraku Maou-sama!,,66
230880,7,Hataraku Maou-sama!,,66
74015,6,Hataraku Maou-sama!,,66
26300,5,Hataraku Maou-sama!,,66
7402,4,Hataraku Maou-sama!,,66
2384,3,Hataraku Maou-sama!,,66
1029,2,Hataraku Maou-sama!,,66
997,1,Hataraku Maou-sama!,,66
80418,10,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
134140,9,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
256817,8,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
236535,7,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
95251,6,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
40608,5,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
16225,4,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
7240,3,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
3601,2,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
2413,1,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,,71
133917,10,JoJo no Kimyou na Bouken (TV),,64
183465,9,JoJo no Kimyou na Bouken (TV),,64
284154,8,JoJo no Kimyou na Bouken (TV),,64
211907,7,JoJo no Kimyou na Bouken (TV),,64
78660,6,JoJo no Kimyou na Bouken (TV),,64
29145,5,JoJo no Kimyou na Bouken (TV),,64
11874,4,JoJo no Kimyou na Bouken (TV),,64
4700,3,JoJo no Kimyou na Bouken (TV),,64
2746,2,JoJo no Kimyou na Bouken (TV),,64
4067,1,JoJo no Kimyou na Bouken (TV),,64
161080,10,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,59
297198,9,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,59
318729,8,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,59
122880,7,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,59
30336,6,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,59
11043,5,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,59
4129,4,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,59
1589,3,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,59
955,2,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,59
2158,1,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,,59
110121,10,Overlord,,69
170445,9,Overlord,,69
274921,8,Overlord,,69
182588,7,Overlord,,69
62468,6,Overlord,,69
25507,5,Overlord,,69
10905,4,Overlord,,69
4620,3,Overlord,,69
2135,2,Overlord,,69
1913,1,Overlord,,69
139898,10,Clannad,,77
153062,9,Clannad,,77
183432,8,Clannad,,77
127108,7,Clannad,,77
56491,6,Clannad,,77
28429,5,Clannad,,77
13363,4,Clannad,,77
5838,3,Clannad,,77
3347,2,Clannad,,77
3624,1,Clannad,,77
92528,10,Durarara!!,,79
156262,9,Durarara!!,,79
194747,8,Durarara!!,,79
116253,7,Durarara!!,,79
42162,6,Durarara!!,,79
18420,5,Durarara!!,,79
6512,4,Durarara!!,,79
2172,3,Durarara!!,,79
1074,2,Durarara!!,,79
1203,1,Durarara!!,,79
117434,10,Noragami Aragoto,,76
213121,9,Noragami Aragoto,,76
284161,8,Noragami Aragoto,,76
150347,7,Noragami Aragoto,,76
43765,6,Noragami Aragoto,,76
14949,5,Noragami Aragoto,,76
4014,4,Noragami Aragoto,,76
1226,3,Noragami Aragoto,,76
586,2,Noragami Aragoto,,76
655,1,Noragami Aragoto,,76
147054,10,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
254027,9,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
304064,8,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
138960,7,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
38952,6,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
13495,5,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
4770,4,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
1770,3,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
1041,2,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
1326,1,Kono Subarashii Sekai ni Shukufuku wo! 2,,75
137910,10,Bakemonogatari,,80
199548,9,Bakemonogatari,,80
194126,8,Bakemonogatari,,80
92804,7,Bakemonogatari,,80
32911,6,Bakemonogatari,,80
15052,5,Bakemonogatari,,80
6982,4,Bakemonogatari,,80
3257,3,Bakemonogatari,,80
1875,2,Bakemonogatari,,80
2705,1,Bakemonogatari,,80
122532,10,Black Clover,,68
144161,9,Black Clover,,68
190367,8,Black Clover,,68
134543,7,Black Clover,,68
54856,6,Black Clover,,68
29482,5,Black Clover,,68
16831,4,Black Clover,,68
8563,3,Black Clover,,68
5108,2,Black Clover,,68
6116,1,Black Clover,,68
116451,10,High School DxD,,81
100424,9,High School DxD,,81
182845,8,High School DxD,,81
207666,7,High School DxD,,81
108609,6,High School DxD,,81
55962,5,High School DxD,,81
27859,4,High School DxD,,81
14447,3,High School DxD,,81
8726,2,High School DxD,,81
8922,1,High School DxD,,81
133107,10,Tate no Yuusha no Nariagari,,70
201510,9,Tate no Yuusha no Nariagari,,70
268566,8,Tate no Yuusha no Nariagari,,70
159498,7,Tate no Yuusha no Nariagari,,70
58144,6,Tate no Yuusha no Nariagari,,70
25511,5,Tate no Yuusha no Nariagari,,70
12681,4,Tate no Yuusha no Nariagari,,70
6001,3,Tate no Yuusha no Nariagari,,70
3035,2,Tate no Yuusha no Nariagari,,70
3199,1,Tate no Yuusha no Nariagari,,70
101101,10,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,82
170836,9,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,82
268433,8,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,82
160004,7,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,82
48056,6,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,82
17362,5,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,82
6055,4,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,82
2432,3,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,82
1067,2,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,82
1381,1,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,,82
59905,10,Kakegurui,10062,78
99128,9,Kakegurui,10062,78
211836,8,Kakegurui,10062,78
233225,7,Kakegurui,10062,78
113511,6,Kakegurui,10062,78
51530,5,Kakegurui,10062,78
25251,4,Kakegurui,10062,78
11104,3,Kakegurui,10062,78
6442,2,Kakegurui,10062,78
5634,1,Kakegurui,10062,78
73185,10,Chuunibyou demo Koi ga Shitai!,,87
123084,9,Chuunibyou demo Koi ga Shitai!,,87
226420,8,Chuunibyou demo Koi ga Shitai!,,87
185945,7,Chuunibyou demo Koi ga Shitai!,,87
69097,6,Chuunibyou demo Koi ga Shitai!,,87
27270,5,Chuunibyou demo Koi ga Shitai!,,87
9616,4,Chuunibyou demo Koi ga Shitai!,,87
3621,3,Chuunibyou demo Koi ga Shitai!,,87
1761,2,Chuunibyou demo Koi ga Shitai!,,87
1655,1,Chuunibyou demo Koi ga Shitai!,,87
210579,10,Haikyuu!! Second Season,,84
281130,9,Haikyuu!! Second Season,,84
242136,8,Haikyuu!! Second Season,,84
86884,7,Haikyuu!! Second Season,,84
19233,6,Haikyuu!! Second Season,,84
6160,5,Haikyuu!! Second Season,,84
1546,4,Haikyuu!! Second Season,,84
581,3,Haikyuu!! Second Season,,84
344,2,Haikyuu!! Second Season,,84
1333,1,Haikyuu!! Second Season,,84
181629,10,Ansatsu Kyoushitsu 2nd Season,,85
242636,9,Ansatsu Kyoushitsu 2nd Season,,85
226528,8,Ansatsu Kyoushitsu 2nd Season,,85
100819,7,Ansatsu Kyoushitsu 2nd Season,,85
29094,6,Ansatsu Kyoushitsu 2nd Season,,85
10235,5,Ansatsu Kyoushitsu 2nd Season,,85
3395,4,Ansatsu Kyoushitsu 2nd Season,,85
1184,3,Ansatsu Kyoushitsu 2nd Season,,85
631,2,Ansatsu Kyoushitsu 2nd Season,,85
996,1,Ansatsu Kyoushitsu 2nd Season,,85
81858,10,Hyouka,,86
141054,9,Hyouka,,86
184634,8,Hyouka,,86
109090,7,Hyouka,,86
40466,6,Hyouka,,86
17695,5,Hyouka,,86
6430,4,Hyouka,,86
2136,3,Hyouka,,86
1193,2,Hyouka,,86
1238,1,Hyouka,,86
226194,10,Mob Psycho 100 II,29922,83
305851,9,Mob Psycho 100 II,29922,83
198400,8,Mob Psycho 100 II,29922,83
62337,7,Mob Psycho 100 II,29922,83
13560,6,Mob Psycho 100 II,29922,83
3856,5,Mob Psycho 100 II,29922,83
1099,4,Mob Psycho 100 II,29922,83
423,3,Mob Psycho 100 II,29922,83
244,2,Mob Psycho 100 II,29922,83
1352,1,Mob Psycho 100 II,29922,83
164929,10,Mahou Shoujo Madoka★Magica,,93
188370,9,Mahou Shoujo Madoka★Magica,,93
180323,8,Mahou Shoujo Madoka★Magica,,93
94281,7,Mahou Shoujo Madoka★Magica,,93
35706,6,Mahou Shoujo Madoka★Magica,,93
15829,5,Mahou Shoujo Madoka★Magica,,93
7221,4,Mahou Shoujo Madoka★Magica,,93
3080,3,Mahou Shoujo Madoka★Magica,,93
1792,2,Mahou Shoujo Madoka★Magica,,93
2509,1,Mahou Shoujo Madoka★Magica,,93
64888,10,Owari no Seraph,,90
93349,9,Owari no Seraph,,90
180633,8,Owari no Seraph,,90
185850,7,Owari no Seraph,,90
79195,6,Owari no Seraph,,90
34116,5,Owari no Seraph,,90
13830,4,Owari no Seraph,,90
5771,3,Owari no Seraph,,90
2560,2,Owari no Seraph,,90
1946,1,Owari no Seraph,,90
42401,10,Deadman Wonderland,6409,97
77638,9,Deadman Wonderland,6409,97
155340,8,Deadman Wonderland,6409,97
186906,7,Deadman Wonderland,6409,97
100170,6,Deadman Wonderland,6409,97
44898,5,Deadman Wonderland,6409,97
21594,4,Deadman Wonderland,6409,97
8907,3,Deadman Wonderland,6409,97
4273,2,Deadman Wonderland,6409,97
2612,1,Deadman Wonderland,6409,97
108918,10,Sakura-sou no Pet na Kanojo,,96
158990,9,Sakura-sou no Pet na Kanojo,,96
196026,8,Sakura-sou no Pet na Kanojo,,96
121283,7,Sakura-sou no Pet na Kanojo,,96
44921,6,Sakura-sou no Pet na Kanojo,,96
19069,5,Sakura-sou no Pet na Kanojo,,96
7333,4,Sakura-sou no Pet na Kanojo,,96
2892,3,Sakura-sou no Pet na Kanojo,,96
1357,2,Sakura-sou no Pet na Kanojo,,96
1432,1,Sakura-sou no Pet na Kanojo,,96
72912,10,Guilty Crown,16681,100
91926,9,Guilty Crown,16681,100
142594,8,Guilty Crown,16681,100
140245,7,Guilty Crown,16681,100
74717,6,Guilty Crown,16681,100
38143,5,Guilty Crown,16681,100
22784,4,Guilty Crown,16681,100
10313,3,Guilty Crown,16681,100
5430,2,Guilty Crown,16681,100
4393,1,Guilty Crown,16681,100
116325,10,Kaichou wa Maid-sama!,,98
143395,9,Kaichou wa Maid-sama!,,98
192719,8,Kaichou wa Maid-sama!,,98
135442,7,Kaichou wa Maid-sama!,,98
51824,6,Kaichou wa Maid-sama!,,98
22609,5,Kaichou wa Maid-sama!,,98
8088,4,Kaichou wa Maid-sama!,,98
3190,3,Kaichou wa Maid-sama!,,98
1628,2,Kaichou wa Maid-sama!,,98
1592,1,Kaichou wa Maid-sama!,,98
169612,10,Made in Abyss,,91
222550,9,Made in Abyss,,91
158078,8,Made in Abyss,,91
60074,7,Made in Abyss,,91
18010,6,Made in Abyss,,91
7131,5,Made in Abyss,,91
3019,4,Made in Abyss,,91
1358,3,Made in Abyss,,91
779,2,Made in Abyss,,91
1439,1,Made in Abyss,,91
259423,10,Howl no Ugoku Shiro,,95
227743,9,Howl no Ugoku Shiro,,95
191637,8,Howl no Ugoku Shiro,,95
88113,7,Howl no Ugoku Shiro,,95
26449,6,Howl no Ugoku Shiro,,95
9053,5,Howl no Ugoku Shiro,,95
3265,4,Howl no Ugoku Shiro,,95
1085,3,Howl no Ugoku Shiro,,95
541,2,Howl no Ugoku Shiro,,95
860,1,Howl no Ugoku Shiro,,95
129940,10,Samurai Champloo,,102
181205,9,Samurai Champloo,,102
163753,8,Samurai Champloo,,102
76644,7,Samurai Champloo,,102
21817,6,Samurai Champloo,,102
7937,5,Samurai Champloo,,102
2435,4,Samurai Champloo,,102
1017,3,Samurai Champloo,,102
458,2,Samurai Champloo,,102
1076,1,Samurai Champloo,,102
179541,10,Dragon Ball Z,34021,104
159239,9,Dragon Ball Z,34021,104
202498,8,Dragon Ball Z,34021,104
147195,7,Dragon Ball Z,34021,104
55055,6,Dragon Ball Z,34021,104
22361,5,Dragon Ball Z,34021,104
6938,4,Dragon Ball Z,34021,104
2637,3,Dragon Ball Z,34021,104
1381,2,Dragon Ball Z,34021,104
2273,1,Dragon Ball Z,34021,104
116635,10,Tensei shitara Slime Datta Ken,,89
179269,9,Tensei shitara Slime Datta Ken,,89
246588,8,Tensei shitara Slime Datta Ken,,89
135273,7,Tensei shitara Slime Datta Ken,,89
41509,6,Tensei shitara Slime Datta Ken,,89
16356,5,Tensei shitara Slime Datta Ken,,89
6272,4,Tensei shitara Slime Datta Ken,,89
2602,3,Tensei shitara Slime Datta Ken,,89
1148,2,Tensei shitara Slime Datta Ken,,89
1661,1,Tensei shitara Slime Datta Ken,,89
282903,10,Clannad: After Story,,106
155873,9,Clannad: After Story,,106
95739,8,Clannad: After Story,,106
45499,7,Clannad: After Story,,106
18498,6,Clannad: After Story,,106
8922,5,Clannad: After Story,,106
4574,4,Clannad: After Story,,106
2077,3,Clannad: After Story,,106
1542,2,Clannad: After Story,,106
3122,1,Clannad: After Story,,106
69163,10,Bungou Stray Dogs,,92
103582,9,Bungou Stray Dogs,,92
198359,8,Bungou Stray Dogs,,92
156075,7,Bungou Stray Dogs,,92
48593,6,Bungou Stray Dogs,,92
18465,5,Bungou Stray Dogs,,92
6013,4,Bungou Stray Dogs,,92
2108,3,Bungou Stray Dogs,,92
842,2,Bungou Stray Dogs,,92
821,1,Bungou Stray Dogs,,92
